#1				
double	AHU(8761, 5)		
21506400	291.15	0	1	1
21510000	291.15	0	1	1
21513600	291.15	0	1	1
21517200	291.15	0	1	1
21520800	291.15	0	1	1
21524400	291.15	0	1	1
21528000	291.15	0	1	1
21531600	291.15	0	1	1
21535200	291.15	0	1	1
21538800	291.15	0	1	1
21542400	291.15	0	1	1
21546000	291.15	0	1	1
21549600	291.15	0	1	1
21553200	291.15	0	1	1
21556800	291.15	0	1	1
21560400	291.15	0	1	1
21564000	291.15	0	1	1
21567600	291.15	0	1	1
21571200	291.15	0	1	1
21574800	291.15	0	1	1
21578400	291.15	0	1	1
21582000	291.15	0	1	1
21585600	291.15	0	1	1
21589200	291.15	0	1	1
21592800	291.15	0	1	1
21596400	291.15	0	1	1
21600000	291.15	0	1	1
21603600	291.15	0	1	1
21607200	291.15	0	1	1
21610800	291.15	0	1	1
21614400	291.15	0	1	1
21618000	291.15	0	1	1
21621600	291.15	0	1	1
21625200	291.15	0	1	1
21628800	291.15	0	1	1
21632400	291.15	0	1	1
21636000	291.15	0	1	1
21639600	291.15	0	1	1
21643200	291.15	0	1	1
21646800	291.15	0	1	1
21650400	291.15	0	1	1
21654000	291.15	0	1	1
21657600	291.15	0	1	1
21661200	291.15	0	1	1
21664800	291.15	0	1	1
21668400	291.15	0	1	1
21672000	291.15	0	1	1
21675600	291.15	0	1	1
21679200	291.15	0	1	1
21682800	291.15	0	1	1
21686400	291.15	0	1	1
21690000	291.15	0	1	1
21693600	291.15	0	1	1
21697200	291.15	0	1	1
21700800	291.15	0	1	1
21704400	291.15	0	1	1
21708000	291.15	0	1	1
21711600	291.15	0	1	1
21715200	291.15	0	1	1
21718800	291.15	0	1	1
21722400	291.15	0	1	1
21726000	291.15	0	1	1
21729600	291.15	0	1	1
21733200	291.15	0	1	1
21736800	291.15	0	1	1
21740400	291.15	0	1	1
21744000	291.15	0	1	1
21747600	291.15	0	1	1
21751200	291.15	0	1	1
21754800	291.15	0	1	1
21758400	291.15	0	1	1
21762000	291.15	0	1	1
21765600	291.15	0	1	1
21769200	291.15	0	1	1
21772800	291.15	0	1	1
21776400	291.15	0	1	1
21780000	291.15	0	1	1
21783600	291.15	0	1	1
21787200	291.15	0	1	1
21790800	291.15	0	1	1
21794400	291.15	0	1	1
21798000	291.15	0	1	1
21801600	291.15	0	1	1
21805200	291.15	0	1	1
21808800	291.15	0	1	1
21812400	291.15	0	1	1
21816000	291.15	0	1	1
21819600	291.15	0	1	1
21823200	291.15	0	1	1
21826800	291.15	0	1	1
21830400	291.15	0	1	1
21834000	291.15	0	1	1
21837600	291.15	0	1	1
21841200	291.15	0	1	1
21844800	291.15	0	1	1
21848400	291.15	0	1	1
21852000	291.15	0	1	1
21855600	291.15	0	1	1
21859200	291.15	0	1	1
21862800	291.15	0	1	1
21866400	291.15	0	1	1
21870000	291.15	0	1	1
21873600	291.15	0	1	1
21877200	291.15	0	1	1
21880800	291.15	0	1	1
21884400	291.15	0	1	1
21888000	291.15	0	1	1
21891600	291.15	0	1	1
21895200	291.15	0	1	1
21898800	291.15	0	1	1
21902400	291.15	0	1	1
21906000	291.15	0	1	1
21909600	291.15	0	1	1
21913200	291.15	0	1	1
21916800	291.15	0	1	1
21920400	291.15	0	1	1
21924000	291.15	0	1	1
21927600	291.15	0	1	1
21931200	291.15	0	1	1
21934800	291.15	0	1	1
21938400	291.15	0	1	1
21942000	291.15	0	1	1
21945600	291.15	0	1	1
21949200	291.15	0	1	1
21952800	291.15	0	1	1
21956400	291.15	0	1	1
21960000	291.15	0	1	1
21963600	291.15	0	1	1
21967200	291.15	0	1	1
21970800	291.15	0	1	1
21974400	291.15	0	1	1
21978000	291.15	0	1	1
21981600	291.15	0	1	1
21985200	291.15	0	1	1
21988800	291.15	0	1	1
21992400	291.15	0	1	1
21996000	291.15	0	1	1
21999600	291.15	0	1	1
22003200	291.15	0	1	1
22006800	291.15	0	1	1
22010400	291.15	0	1	1
22014000	291.15	0	1	1
22017600	291.15	0	1	1
22021200	291.15	0	1	1
22024800	291.15	0	1	1
22028400	291.15	0	1	1
22032000	291.15	0	1	1
22035600	291.15	0	1	1
22039200	291.15	0	1	1
22042800	291.15	0	1	1
22046400	291.15	0	1	1
22050000	291.15	0	1	1
22053600	291.15	0	1	1
22057200	291.15	0	1	1
22060800	291.15	0	1	1
22064400	291.15	0	1	1
22068000	291.15	0	1	1
22071600	291.15	0	1	1
22075200	291.15	0	1	1
22078800	291.15	0	1	1
22082400	291.15	0	1	1
22086000	291.15	0	1	1
22089600	291.15	0	1	1
22093200	291.15	0	1	1
22096800	291.15	0	1	1
22100400	291.15	0	1	1
22104000	291.15	0	1	1
22107600	291.15	0	1	1
22111200	291.15	0	1	1
22114800	291.15	0	1	1
22118400	291.15	0	1	1
22122000	291.15	0	1	1
22125600	291.15	0	1	1
22129200	291.15	0	1	1
22132800	291.15	0	1	1
22136400	291.15	0	1	1
22140000	291.15	0	1	1
22143600	291.15	0	1	1
22147200	291.15	0	1	1
22150800	291.15	0	1	1
22154400	291.15	0	1	1
22158000	291.15	0	1	1
22161600	291.15	0	1	1
22165200	291.15	0	1	1
22168800	291.15	0	1	1
22172400	291.15	0	1	1
22176000	291.15	0	1	1
22179600	291.15	0	1	1
22183200	291.15	0	1	1
22186800	291.15	0	1	1
22190400	291.15	0	1	1
22194000	291.15	0	1	1
22197600	291.15	0	1	1
22201200	291.15	0	1	1
22204800	291.15	0	1	1
22208400	291.15	0	1	1
22212000	291.15	0	1	1
22215600	291.15	0	1	1
22219200	291.15	0	1	1
22222800	291.15	0	1	1
22226400	291.15	0	1	1
22230000	291.15	0	1	1
22233600	291.15	0	1	1
22237200	291.15	0	1	1
22240800	291.15	0	1	1
22244400	291.15	0	1	1
22248000	291.15	0	1	1
22251600	291.15	0	1	1
22255200	291.15	0	1	1
22258800	291.15	0	1	1
22262400	291.15	0	1	1
22266000	291.15	0	1	1
22269600	291.15	0	1	1
22273200	291.15	0	1	1
22276800	291.15	0	1	1
22280400	291.15	0	1	1
22284000	291.15	0	1	1
22287600	291.15	0	1	1
22291200	291.15	0	1	1
22294800	291.15	0	1	1
22298400	291.15	0	1	1
22302000	291.15	0	1	1
22305600	291.15	0	1	1
22309200	291.15	0	1	1
22312800	291.15	0	1	1
22316400	291.15	0	1	1
22320000	291.15	0	1	1
22323600	291.15	0	1	1
22327200	291.15	0	1	1
22330800	291.15	0	1	1
22334400	291.15	0	1	1
22338000	291.15	0	1	1
22341600	291.15	0	1	1
22345200	291.15	0	1	1
22348800	291.15	0	1	1
22352400	291.15	0	1	1
22356000	291.15	0	1	1
22359600	291.15	0	1	1
22363200	291.15	0	1	1
22366800	291.15	0	1	1
22370400	291.15	0	1	1
22374000	291.15	0	1	1
22377600	291.15	0	1	1
22381200	291.15	0	1	1
22384800	291.15	0	1	1
22388400	291.15	0	1	1
22392000	291.15	0	1	1
22395600	291.15	0	1	1
22399200	291.15	0	1	1
22402800	291.15	0	1	1
22406400	291.15	0	1	1
22410000	291.15	0	1	1
22413600	291.15	0	1	1
22417200	291.15	0	1	1
22420800	291.15	0	1	1
22424400	291.15	0	1	1
22428000	291.15	0	1	1
22431600	291.15	0	1	1
22435200	291.15	0	1	1
22438800	291.15	0	1	1
22442400	291.15	0	1	1
22446000	291.15	0	1	1
22449600	291.15	0	1	1
22453200	291.15	0	1	1
22456800	291.15	0	1	1
22460400	291.15	0	1	1
22464000	291.15	0	1	1
22467600	291.15	0	1	1
22471200	291.15	0	1	1
22474800	291.15	0	1	1
22478400	291.15	0	1	1
22482000	291.15	0	1	1
22485600	291.15	0	1	1
22489200	291.15	0	1	1
22492800	291.15	0	1	1
22496400	291.15	0	1	1
22500000	291.15	0	1	1
22503600	291.15	0	1	1
22507200	291.15	0	1	1
22510800	291.15	0	1	1
22514400	291.15	0	1	1
22518000	291.15	0	1	1
22521600	291.15	0	1	1
22525200	291.15	0	1	1
22528800	291.15	0	1	1
22532400	291.15	0	1	1
22536000	291.15	0	1	1
22539600	291.15	0	1	1
22543200	291.15	0	1	1
22546800	291.15	0	1	1
22550400	291.15	0	1	1
22554000	291.15	0	1	1
22557600	291.15	0	1	1
22561200	291.15	0	1	1
22564800	291.15	0	1	1
22568400	291.15	0	1	1
22572000	291.15	0	1	1
22575600	291.15	0	1	1
22579200	291.15	0	1	1
22582800	291.15	0	1	1
22586400	291.15	0	1	1
22590000	291.15	0	1	1
22593600	291.15	0	1	1
22597200	291.15	0	1	1
22600800	291.15	0	1	1
22604400	291.15	0	1	1
22608000	291.15	0	1	1
22611600	291.15	0	1	1
22615200	291.15	0	1	1
22618800	291.15	0	1	1
22622400	291.15	0	1	1
22626000	291.15	0	1	1
22629600	291.15	0	1	1
22633200	291.15	0	1	1
22636800	291.15	0	1	1
22640400	291.15	0	1	1
22644000	291.15	0	1	1
22647600	291.15	0	1	1
22651200	291.15	0	1	1
22654800	291.15	0	1	1
22658400	291.15	0	1	1
22662000	291.15	0	1	1
22665600	291.15	0	1	1
22669200	291.15	0	1	1
22672800	291.15	0	1	1
22676400	291.15	0	1	1
22680000	291.15	0	1	1
22683600	291.15	0	1	1
22687200	291.15	0	1	1
22690800	291.15	0	1	1
22694400	291.15	0	1	1
22698000	291.15	0	1	1
22701600	291.15	0	1	1
22705200	291.15	0	1	1
22708800	291.15	0	1	1
22712400	291.15	0	1	1
22716000	291.15	0	1	1
22719600	291.15	0	1	1
22723200	291.15	0	1	1
22726800	291.15	0	1	1
22730400	291.15	0	1	1
22734000	291.15	0	1	1
22737600	291.15	0	1	1
22741200	291.15	0	1	1
22744800	291.15	0	1	1
22748400	291.15	0	1	1
22752000	291.15	0	1	1
22755600	291.15	0	1	1
22759200	291.15	0	1	1
22762800	291.15	0	1	1
22766400	291.15	0	1	1
22770000	291.15	0	1	1
22773600	291.15	0	1	1
22777200	291.15	0	1	1
22780800	291.15	0	1	1
22784400	291.15	0	1	1
22788000	291.15	0	1	1
22791600	291.15	0	1	1
22795200	291.15	0	1	1
22798800	291.15	0	1	1
22802400	291.15	0	1	1
22806000	291.15	0	1	1
22809600	291.15	0	1	1
22813200	291.15	0	1	1
22816800	291.15	0	1	1
22820400	291.15	0	1	1
22824000	291.15	0	1	1
22827600	291.15	0	1	1
22831200	291.15	0	1	1
22834800	291.15	0	1	1
22838400	291.15	0	1	1
22842000	291.15	0	1	1
22845600	291.15	0	1	1
22849200	291.15	0	1	1
22852800	291.15	0	1	1
22856400	291.15	0	1	1
22860000	291.15	0	1	1
22863600	291.15	0	1	1
22867200	291.15	0	1	1
22870800	291.15	0	1	1
22874400	291.15	0	1	1
22878000	291.15	0	1	1
22881600	291.15	0	1	1
22885200	291.15	0	1	1
22888800	291.15	0	1	1
22892400	291.15	0	1	1
22896000	291.15	0	1	1
22899600	291.15	0	1	1
22903200	291.15	0	1	1
22906800	291.15	0	1	1
22910400	291.15	0	1	1
22914000	291.15	0	1	1
22917600	291.15	0	1	1
22921200	291.15	0	1	1
22924800	291.15	0	1	1
22928400	291.15	0	1	1
22932000	291.15	0	1	1
22935600	291.15	0	1	1
22939200	291.15	0	1	1
22942800	291.15	0	1	1
22946400	291.15	0	1	1
22950000	291.15	0	1	1
22953600	291.15	0	1	1
22957200	291.15	0	1	1
22960800	291.15	0	1	1
22964400	291.15	0	1	1
22968000	291.15	0	1	1
22971600	291.15	0	1	1
22975200	291.15	0	1	1
22978800	291.15	0	1	1
22982400	291.15	0	1	1
22986000	291.15	0	1	1
22989600	291.15	0	1	1
22993200	291.15	0	1	1
22996800	291.15	0	1	1
23000400	291.15	0	1	1
23004000	291.15	0	1	1
23007600	291.15	0	1	1
23011200	291.15	0	1	1
23014800	291.15	0	1	1
23018400	291.15	0	1	1
23022000	291.15	0	1	1
23025600	291.15	0	1	1
23029200	291.15	0	1	1
23032800	291.15	0	1	1
23036400	291.15	0	1	1
23040000	291.15	0	1	1
23043600	291.15	0	1	1
23047200	291.15	0	1	1
23050800	291.15	0	1	1
23054400	291.15	0	1	1
23058000	291.15	0	1	1
23061600	291.15	0	1	1
23065200	291.15	0	1	1
23068800	291.15	0	1	1
23072400	291.15	0	1	1
23076000	291.15	0	1	1
23079600	291.15	0	1	1
23083200	291.15	0	1	1
23086800	291.15	0	1	1
23090400	291.15	0	1	1
23094000	291.15	0	1	1
23097600	291.15	0	1	1
23101200	291.15	0	1	1
23104800	291.15	0	1	1
23108400	291.15	0	1	1
23112000	291.15	0	1	1
23115600	291.15	0	1	1
23119200	291.15	0	1	1
23122800	291.15	0	1	1
23126400	291.15	0	1	1
23130000	291.15	0	1	1
23133600	291.15	0	1	1
23137200	291.15	0	1	1
23140800	291.15	0	1	1
23144400	291.15	0	1	1
23148000	291.15	0	1	1
23151600	291.15	0	1	1
23155200	291.15	0	1	1
23158800	291.15	0	1	1
23162400	291.15	0	1	1
23166000	291.15	0	1	1
23169600	291.15	0	1	1
23173200	291.15	0	1	1
23176800	291.15	0	1	1
23180400	291.15	0	1	1
23184000	291.15	0	1	1
23187600	291.15	0	1	1
23191200	291.15	0	1	1
23194800	291.15	0	1	1
23198400	291.15	0	1	1
23202000	291.15	0	1	1
23205600	291.15	0	1	1
23209200	291.15	0	1	1
23212800	291.15	0	1	1
23216400	291.15	0	1	1
23220000	291.15	0	1	1
23223600	291.15	0	1	1
23227200	291.15	0	1	1
23230800	291.15	0	1	1
23234400	291.15	0	1	1
23238000	291.15	0	1	1
23241600	291.15	0	1	1
23245200	291.15	0	1	1
23248800	291.15	0	1	1
23252400	291.15	0	1	1
23256000	291.15	0	1	1
23259600	291.15	0	1	1
23263200	291.15	0	1	1
23266800	291.15	0	1	1
23270400	291.15	0	1	1
23274000	291.15	0	1	1
23277600	291.15	0	1	1
23281200	291.15	0	1	1
23284800	291.15	0	1	1
23288400	291.15	0	1	1
23292000	291.15	0	1	1
23295600	291.15	0	1	1
23299200	291.15	0	1	1
23302800	291.15	0	1	1
23306400	291.15	0	1	1
23310000	291.15	0	1	1
23313600	291.15	0	1	1
23317200	291.15	0	1	1
23320800	291.15	0	1	1
23324400	291.15	0	1	1
23328000	291.15	0	1	1
23331600	291.15	0	1	1
23335200	291.15	0	1	1
23338800	291.15	0	1	1
23342400	291.15	0	1	1
23346000	291.15	0	1	1
23349600	291.15	0	1	1
23353200	291.15	0	1	1
23356800	291.15	0	1	1
23360400	291.15	0	1	1
23364000	291.15	0	1	1
23367600	291.15	0	1	1
23371200	291.15	0	1	1
23374800	291.15	0	1	1
23378400	291.15	0	1	1
23382000	291.15	0	1	1
23385600	291.15	0	1	1
23389200	291.15	0	1	1
23392800	291.15	0	1	1
23396400	291.15	0	1	1
23400000	291.15	0	1	1
23403600	291.15	0	1	1
23407200	291.15	0	1	1
23410800	291.15	0	1	1
23414400	291.15	0	1	1
23418000	291.15	0	1	1
23421600	291.15	0	1	1
23425200	291.15	0	1	1
23428800	291.15	0	1	1
23432400	291.15	0	1	1
23436000	291.15	0	1	1
23439600	291.15	0	1	1
23443200	291.15	0	1	1
23446800	291.15	0	1	1
23450400	291.15	0	1	1
23454000	291.15	0	1	1
23457600	291.15	0	1	1
23461200	291.15	0	1	1
23464800	291.15	0	1	1
23468400	291.15	0	1	1
23472000	291.15	0	1	1
23475600	291.15	0	1	1
23479200	291.15	0	1	1
23482800	291.15	0	1	1
23486400	291.15	0	1	1
23490000	291.15	0	1	1
23493600	291.15	0	1	1
23497200	291.15	0	1	1
23500800	291.15	0	1	1
23504400	291.15	0	1	1
23508000	291.15	0	1	1
23511600	291.15	0	1	1
23515200	291.15	0	1	1
23518800	291.15	0	1	1
23522400	291.15	0	1	1
23526000	291.15	0	1	1
23529600	291.15	0	1	1
23533200	291.15	0	1	1
23536800	291.15	0	1	1
23540400	291.15	0	1	1
23544000	291.15	0	1	1
23547600	291.15	0	1	1
23551200	291.15	0	1	1
23554800	291.15	0	1	1
23558400	291.15	0	1	1
23562000	291.15	0	1	1
23565600	291.15	0	1	1
23569200	291.15	0	1	1
23572800	291.15	0	1	1
23576400	291.15	0	1	1
23580000	291.15	0	1	1
23583600	291.15	0	1	1
23587200	291.15	0	1	1
23590800	291.15	0	1	1
23594400	291.15	0	1	1
23598000	291.15	0	1	1
23601600	291.15	0	1	1
23605200	291.15	0	1	1
23608800	291.15	0	1	1
23612400	291.15	0	1	1
23616000	291.15	0	1	1
23619600	291.15	0	1	1
23623200	291.15	0	1	1
23626800	291.15	0	1	1
23630400	291.15	0	1	1
23634000	291.15	0	1	1
23637600	291.15	0	1	1
23641200	291.15	0	1	1
23644800	291.15	0	1	1
23648400	291.15	0	1	1
23652000	291.15	0	1	1
23655600	291.15	0	1	1
23659200	291.15	0	1	1
23662800	291.15	0	1	1
23666400	291.15	0	1	1
23670000	291.15	0	1	1
23673600	291.15	0	1	1
23677200	291.15	0	1	1
23680800	291.15	0	1	1
23684400	291.15	0	1	1
23688000	291.15	0	1	1
23691600	291.15	0	1	1
23695200	291.15	0	1	1
23698800	291.15	0	1	1
23702400	291.15	0	1	1
23706000	291.15	0	1	1
23709600	291.15	0	1	1
23713200	291.15	0	1	1
23716800	291.15	0	1	1
23720400	291.15	0	1	1
23724000	291.15	0	1	1
23727600	291.15	0	1	1
23731200	291.15	0	1	1
23734800	291.15	0	1	1
23738400	291.15	0	1	1
23742000	291.15	0	1	1
23745600	291.15	0	1	1
23749200	291.15	0	1	1
23752800	291.15	0	1	1
23756400	291.15	0	1	1
23760000	291.15	0	1	1
23763600	291.15	0	1	1
23767200	291.15	0	1	1
23770800	291.15	0	1	1
23774400	291.15	0	1	1
23778000	291.15	0	1	1
23781600	291.15	0	1	1
23785200	291.15	0	1	1
23788800	291.15	0	1	1
23792400	291.15	0	1	1
23796000	291.15	0	1	1
23799600	291.15	0	1	1
23803200	291.15	0	1	1
23806800	291.15	0	1	1
23810400	291.15	0	1	1
23814000	291.15	0	1	1
23817600	291.15	0	1	1
23821200	291.15	0	1	1
23824800	291.15	0	1	1
23828400	291.15	0	1	1
23832000	291.15	0	1	1
23835600	291.15	0	1	1
23839200	291.15	0	1	1
23842800	291.15	0	1	1
23846400	291.15	0	1	1
23850000	291.15	0	1	1
23853600	291.15	0	1	1
23857200	291.15	0	1	1
23860800	291.15	0	1	1
23864400	291.15	0	1	1
23868000	291.15	0	1	1
23871600	291.15	0	1	1
23875200	291.15	0	1	1
23878800	291.15	0	1	1
23882400	291.15	0	1	1
23886000	291.15	0	1	1
23889600	291.15	0	1	1
23893200	291.15	0	1	1
23896800	291.15	0	1	1
23900400	291.15	0	1	1
23904000	291.15	0	1	1
23907600	291.15	0	1	1
23911200	291.15	0	1	1
23914800	291.15	0	1	1
23918400	291.15	0	1	1
23922000	291.15	0	1	1
23925600	291.15	0	1	1
23929200	291.15	0	1	1
23932800	291.15	0	1	1
23936400	291.15	0	1	1
23940000	291.15	0	1	1
23943600	291.15	0	1	1
23947200	291.15	0	1	1
23950800	291.15	0	1	1
23954400	291.15	0	1	1
23958000	291.15	0	1	1
23961600	291.15	0	1	1
23965200	291.15	0	1	1
23968800	291.15	0	1	1
23972400	291.15	0	1	1
23976000	291.15	0	1	1
23979600	291.15	0	1	1
23983200	291.15	0	1	1
23986800	291.15	0	1	1
23990400	291.15	0	1	1
23994000	291.15	0	1	1
23997600	291.15	0	1	1
24001200	291.15	0	1	1
24004800	291.15	0	1	1
24008400	291.15	0	1	1
24012000	291.15	0	1	1
24015600	291.15	0	1	1
24019200	291.15	0	1	1
24022800	291.15	0	1	1
24026400	291.15	0	1	1
24030000	291.15	0	1	1
24033600	291.15	0	1	1
24037200	291.15	0	1	1
24040800	291.15	0	1	1
24044400	291.15	0	1	1
24048000	291.15	0	1	1
24051600	291.15	0	1	1
24055200	291.15	0	1	1
24058800	291.15	0	1	1
24062400	291.15	0	1	1
24066000	291.15	0	1	1
24069600	291.15	0	1	1
24073200	291.15	0	1	1
24076800	291.15	0	1	1
24080400	291.15	0	1	1
24084000	291.15	0	1	1
24087600	291.15	0	1	1
24091200	291.15	0	1	1
24094800	291.15	0	1	1
24098400	291.15	0	1	1
24102000	291.15	0	1	1
24105600	291.15	0	1	1
24109200	291.15	0	1	1
24112800	291.15	0	1	1
24116400	291.15	0	1	1
24120000	291.15	0	1	1
24123600	291.15	0	1	1
24127200	291.15	0	1	1
24130800	291.15	0	1	1
24134400	291.15	0	1	1
24138000	291.15	0	1	1
24141600	291.15	0	1	1
24145200	291.15	0	1	1
24148800	291.15	0	1	1
24152400	291.15	0	1	1
24156000	291.15	0	1	1
24159600	291.15	0	1	1
24163200	291.15	0	1	1
24166800	291.15	0	1	1
24170400	291.15	0	1	1
24174000	291.15	0	1	1
24177600	291.15	0	1	1
24181200	291.15	0	1	1
24184800	291.15	0	1	1
24188400	291.15	0	1	1
24192000	291.15	0	1	1
24195600	291.15	0	1	1
24199200	291.15	0	1	1
24202800	291.15	0	1	1
24206400	291.15	0	1	1
24210000	291.15	0	1	1
24213600	291.15	0	1	1
24217200	291.15	0	1	1
24220800	291.15	0	1	1
24224400	291.15	0	1	1
24228000	291.15	0	1	1
24231600	291.15	0	1	1
24235200	291.15	0	1	1
24238800	291.15	0	1	1
24242400	291.15	0	1	1
24246000	291.15	0	1	1
24249600	291.15	0	1	1
24253200	291.15	0	1	1
24256800	291.15	0	1	1
24260400	291.15	0	1	1
24264000	291.15	0	1	1
24267600	291.15	0	1	1
24271200	291.15	0	1	1
24274800	291.15	0	1	1
24278400	291.15	0	1	1
24282000	291.15	0	1	1
24285600	291.15	0	1	1
24289200	291.15	0	1	1
24292800	291.15	0	1	1
24296400	291.15	0	1	1
24300000	291.15	0	1	1
24303600	291.15	0	1	1
24307200	291.15	0	1	1
24310800	291.15	0	1	1
24314400	291.15	0	1	1
24318000	291.15	0	1	1
24321600	291.15	0	1	1
24325200	291.15	0	1	1
24328800	291.15	0	1	1
24332400	291.15	0	1	1
24336000	291.15	0	1	1
24339600	291.15	0	1	1
24343200	291.15	0	1	1
24346800	291.15	0	1	1
24350400	291.15	0	1	1
24354000	291.15	0	1	1
24357600	291.15	0	1	1
24361200	291.15	0	1	1
24364800	291.15	0	1	1
24368400	291.15	0	1	1
24372000	291.15	0	1	1
24375600	291.15	0	1	1
24379200	291.15	0	1	1
24382800	291.15	0	1	1
24386400	291.15	0	1	1
24390000	291.15	0	1	1
24393600	291.15	0	1	1
24397200	291.15	0	1	1
24400800	291.15	0	1	1
24404400	291.15	0	1	1
24408000	291.15	0	1	1
24411600	291.15	0	1	1
24415200	291.15	0	1	1
24418800	291.15	0	1	1
24422400	291.15	0	1	1
24426000	291.15	0	1	1
24429600	291.15	0	1	1
24433200	291.15	0	1	1
24436800	291.15	0	1	1
24440400	291.15	0	1	1
24444000	291.15	0	1	1
24447600	291.15	0	1	1
24451200	291.15	0	1	1
24454800	291.15	0	1	1
24458400	291.15	0	1	1
24462000	291.15	0	1	1
24465600	291.15	0	1	1
24469200	291.15	0	1	1
24472800	291.15	0	1	1
24476400	291.15	0	1	1
24480000	291.15	0	1	1
24483600	291.15	0	1	1
24487200	291.15	0	1	1
24490800	291.15	0	1	1
24494400	291.15	0	1	1
24498000	291.15	0	1	1
24501600	291.15	0	1	1
24505200	291.15	0	1	1
24508800	291.15	0	1	1
24512400	291.15	0	1	1
24516000	291.15	0	1	1
24519600	291.15	0	1	1
24523200	291.15	0	1	1
24526800	291.15	0	1	1
24530400	291.15	0	1	1
24534000	291.15	0	1	1
24537600	291.15	0	1	1
24541200	291.15	0	1	1
24544800	291.15	0	1	1
24548400	291.15	0	1	1
24552000	291.15	0	1	1
24555600	291.15	0	1	1
24559200	291.15	0	1	1
24562800	291.15	0	1	1
24566400	291.15	0	1	1
24570000	291.15	0	1	1
24573600	291.15	0	1	1
24577200	291.15	0	1	1
24580800	291.15	0	1	1
24584400	291.15	0	1	1
24588000	291.15	0	1	1
24591600	291.15	0	1	1
24595200	291.15	0	1	1
24598800	291.15	0	1	1
24602400	291.15	0	1	1
24606000	291.15	0	1	1
24609600	291.15	0	1	1
24613200	291.15	0	1	1
24616800	291.15	0	1	1
24620400	291.15	0	1	1
24624000	291.15	0	1	1
24627600	291.15	0	1	1
24631200	291.15	0	1	1
24634800	291.15	0	1	1
24638400	291.15	0	1	1
24642000	291.15	0	1	1
24645600	291.15	0	1	1
24649200	291.15	0	1	1
24652800	291.15	0	1	1
24656400	291.15	0	1	1
24660000	291.15	0	1	1
24663600	291.15	0	1	1
24667200	291.15	0	1	1
24670800	291.15	0	1	1
24674400	291.15	0	1	1
24678000	291.15	0	1	1
24681600	291.15	0	1	1
24685200	291.15	0	1	1
24688800	291.15	0	1	1
24692400	291.15	0	1	1
24696000	291.15	0	1	1
24699600	291.15	0	1	1
24703200	291.15	0	1	1
24706800	291.15	0	1	1
24710400	291.15	0	1	1
24714000	291.15	0	1	1
24717600	291.15	0	1	1
24721200	291.15	0	1	1
24724800	291.15	0	1	1
24728400	291.15	0	1	1
24732000	291.15	0	1	1
24735600	291.15	0	1	1
24739200	291.15	0	1	1
24742800	291.15	0	1	1
24746400	291.15	0	1	1
24750000	291.15	0	1	1
24753600	291.15	0	1	1
24757200	291.15	0	1	1
24760800	291.15	0	1	1
24764400	291.15	0	1	1
24768000	291.15	0	1	1
24771600	291.15	0	1	1
24775200	291.15	0	1	1
24778800	291.15	0	1	1
24782400	291.15	0	1	1
24786000	291.15	0	1	1
24789600	291.15	0	1	1
24793200	291.15	0	1	1
24796800	291.15	0	1	1
24800400	291.15	0	1	1
24804000	291.15	0	1	1
24807600	291.15	0	1	1
24811200	291.15	0	1	1
24814800	291.15	0	1	1
24818400	291.15	0	1	1
24822000	291.15	0	1	1
24825600	291.15	0	1	1
24829200	291.15	0	1	1
24832800	291.15	0	1	1
24836400	291.15	0	1	1
24840000	291.15	0	1	1
24843600	291.15	0	1	1
24847200	291.15	0	1	1
24850800	291.15	0	1	1
24854400	291.15	0	1	1
24858000	291.15	0	1	1
24861600	291.15	0	1	1
24865200	291.15	0	1	1
24868800	291.15	0	1	1
24872400	291.15	0	1	1
24876000	291.15	0	1	1
24879600	291.15	0	1	1
24883200	291.15	0	1	1
24886800	291.15	0	1	1
24890400	291.15	0	1	1
24894000	291.15	0	1	1
24897600	291.15	0	1	1
24901200	291.15	0	1	1
24904800	291.15	0	1	1
24908400	291.15	0	1	1
24912000	291.15	0	1	1
24915600	291.15	0	1	1
24919200	291.15	0	1	1
24922800	291.15	0	1	1
24926400	291.15	0	1	1
24930000	291.15	0	1	1
24933600	291.15	0	1	1
24937200	291.15	0	1	1
24940800	291.15	0	1	1
24944400	291.15	0	1	1
24948000	291.15	0	1	1
24951600	291.15	0	1	1
24955200	291.15	0	1	1
24958800	291.15	0	1	1
24962400	291.15	0	1	1
24966000	291.15	0	1	1
24969600	291.15	0	1	1
24973200	291.15	0	1	1
24976800	291.15	0	1	1
24980400	291.15	0	1	1
24984000	291.15	0	1	1
24987600	291.15	0	1	1
24991200	291.15	0	1	1
24994800	291.15	0	1	1
24998400	291.15	0	1	1
25002000	291.15	0	1	1
25005600	291.15	0	1	1
25009200	291.15	0	1	1
25012800	291.15	0	1	1
25016400	291.15	0	1	1
25020000	291.15	0	1	1
25023600	291.15	0	1	1
25027200	291.15	0	1	1
25030800	291.15	0	1	1
25034400	291.15	0	1	1
25038000	291.15	0	1	1
25041600	291.15	0	1	1
25045200	291.15	0	1	1
25048800	291.15	0	1	1
25052400	291.15	0	1	1
25056000	291.15	0	1	1
25059600	291.15	0	1	1
25063200	291.15	0	1	1
25066800	291.15	0	1	1
25070400	291.15	0	1	1
25074000	291.15	0	1	1
25077600	291.15	0	1	1
25081200	291.15	0	1	1
25084800	291.15	0	1	1
25088400	291.15	0	1	1
25092000	291.15	0	1	1
25095600	291.15	0	1	1
