#1
double AHU(8760, 5)
662400	297.025	39.5	39.5	1
666000	296.775	40.0	40.0	1
669600	296.525	40.25	40.25	1
673200	296.4166667	40.91666667	40.91666667	1
676800	296.25	41.16666667	41.16666667	1
680400	296.1833333	41.58333333	41.58333333	1
684000	295.5083333	43.25	43.25	1
687600	294.9583333	44.0	44.0	1
691200	295.0166667	43.66666667	43.66666667	1
694800	295.4166667	42.25	42.25	1
698400	295.4666667	42.0	42.0	1
702000	295.6	41.58333333	41.58333333	1
705600	295.6166667	41.25	41.25	1
709200	295.725	41.75	41.75	1
712800	295.65	42.5	42.5	1
716400	295.6166667	43.0	43.0	1
720000	296.8	40.16666667	40.16666667	1
723600	297.425	38.91666667	38.91666667	1
727200	297.4666667	39.16666667	39.16666667	1
730800	297.3166667	38.58333333	38.58333333	1
734400	297.35	38.72727273	38.72727273	1
738000	297.0916667	40.83333333	40.83333333	1
741600	296.5318182	42.27272727	42.27272727	1
745200	297.375	39.08333333	39.08333333	1
748800	296.9833333	39.25	39.25	1
752400	296.9583333	39.0	39.0	1
756000	296.6666667	39.0	39.0	1
759600	296.5666667	38.41666667	38.41666667	1
763200	295.9863636	39.45454545	39.45454545	1
766800	295.5083333	41.5	41.5	1
770400	295.3583333	41.25	41.25	1
774000	296.1833333	39.0	39.0	1
777600	296.4583333	37.33333333	37.33333333	1
781200	296.475	36.16666667	36.16666667	1
784800	296.4666667	35.16666667	35.16666667	1
788400	296.6	31.91666667	31.91666667	1
792000	296.35	33.0	33.0	1
795600	296.65	33.0	33.0	1
799200	296.7083333	33.16666667	33.16666667	1
802800	296.6681818	34.45454545	34.45454545	1
806400	297.0416667	33.75	33.75	1
810000	297.3166667	32.0	32.0	1
813600	297.2833333	31.75	31.75	1
817200	297.525	30.58333333	30.58333333	1
820800	297.1	30.83333333	30.83333333	1
824400	297.3416667	30.91666667	30.91666667	1
828000	297.0863636	30.72727273	30.72727273	1
831600	296.6166667	30.75	30.75	1
835200	296.6583333	30.0	30.0	1
838800	297.1166667	27.83333333	27.83333333	1
842400	297.2166667	27.16666667	27.16666667	1
846000	297.2083333	27.0	27.0	1
849600	296.6166667	27.75	27.75	1
853200	296.7333333	27.41666667	27.41666667	1
856800	296.6583333	26.58333333	26.58333333	1
860400	297.0083333	24.75	24.75	1
864000	297.25	24.66666667	24.66666667	1
867600	297.2416667	25.5	25.5	1
871200	297.2666667	26.5	26.5	1
874800	297.2	27.08333333	27.08333333	1
878400	297.2333333	27.0	27.0	1
882000	297.3333333	26.33333333	26.33333333	1
885600	297.325	25.75	25.75	1
889200	297.3916667	24.66666667	24.66666667	1
892800	297.325	24.08333333	24.08333333	1
896400	297.0833333	24.08333333	24.08333333	1
900000	295.4666667	25.66666667	25.66666667	1
903600	296.975	23.08333333	23.08333333	1
907200	297.4	22.66666667	22.66666667	1
910800	297.425	22.75	22.75	1
914400	297.4590909	22.72727273	22.72727273	1
918000	297.5333333	22.75	22.75	1
921600	297.5333333	22.58333333	22.58333333	1
925200	297.7136364	22.36363636	22.36363636	1
928800	298.0333333	21.66666667	21.66666667	1
932400	298.0318182	21.0	21.0	1
936000	297.8666667	21.33333333	21.33333333	1
939600	297.95	21.58333333	21.58333333	1
943200	297.8416667	21.58333333	21.58333333	1
946800	297.4666667	22.25	22.25	1
950400	297.6916667	21.75	21.75	1
954000	297.4333333	21.91666667	21.91666667	1
957600	297.5916667	21.66666667	21.66666667	1
961200	297.15	21.91666667	21.91666667	1
964800	297.3333333	21.75	21.75	1
968400	297.3	21.83333333	21.83333333	1
972000	297.075	22.66666667	22.66666667	1
975600	297.4681818	22.36363636	22.36363636	1
979200	297.275	22.83333333	22.83333333	1
